FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
train.74ee9e41-465c-49da-bb5b-2cb6582ec45b.html,invoice_number,1022561,1022561,TP,EXTRACT_MODEL
train.74ee9e41-465c-49da-bb5b-2cb6582ec45b.html,invoice_date,06/15/2012,6/15/2012,"FP,FN",FAIL_MODEL
train.75190e93-c093-4dcd-b45c-ab7df506775d.html,total_amount,100.00,100.00,TP,EXTRACT_MODEL
train.75190e93-c093-4dcd-b45c-ab7df506775d.html,price,,50.00,FP,FAIL_MODEL
train.75190e93-c093-4dcd-b45c-ab7df506775d.html,invoice_number,L009-987,L009,"FP,FN",FAIL_MODEL
train.75190e93-c093-4dcd-b45c-ab7df506775d.html,email,abc@wordexceltemplates.com,abc(@)wordexceltemplates.com,"FP,FN",FAIL_MODEL
train.75190e93-c093-4dcd-b45c-ab7df506775d.html,invoice_date,06/15/2015,,FN,FAIL_MODEL
train.78f81b7c-9f88-4cb6-98bb-9ee33ad05668.html,total_amount,807.20,807.20,TP,EXTRACT_MODEL
train.78f81b7c-9f88-4cb6-98bb-9ee33ad05668.html,supplier_name,9Jow Corp,,FN,FAIL_MODEL
train.78f81b7c-9f88-4cb6-98bb-9ee33ad05668.html,invoice_number,0001,0001,TP,EXTRACT_MODEL
train.78f81b7c-9f88-4cb6-98bb-9ee33ad05668.html,email,,yourcontact@you,FP,FAIL_MODEL
train.78f81b7c-9f88-4cb6-98bb-9ee33ad05668.html,invoice_date,09/17/2007,,FN,FAIL_MODEL
train.7b7029e3-ca02-4ea2-a9e8-010ad08244ac.html,total_amount,25470.00,"25,470.00","FP,FN",FAIL_MODEL
train.7b7029e3-ca02-4ea2-a9e8-010ad08244ac.html,supplier_name,Poswer Misle Meganet,Description          Clearance,"FP,FN",FAIL_MODEL
train.7b7029e3-ca02-4ea2-a9e8-010ad08244ac.html,invoice_number,1NV000203,1NV000203,TP,EXTRACT_MODEL
train.7b7029e3-ca02-4ea2-a9e8-010ad08244ac.html,email,megine@poswermisle.net,megine@poswermisle.net,TP,EXTRACT_MODEL
train.7b7029e3-ca02-4ea2-a9e8-010ad08244ac.html,invoice_date,05/06/2013,05/06/2013,TP,EXTRACT_MODEL
train.7bb9fe95-f25e-40b0-890c-3f9528d0499f.html,total_amount,500.00,,FN,FAIL_MODEL
train.7bb9fe95-f25e-40b0-890c-3f9528d0499f.html,supplier_name,Scores Software lnc.,"CUST0ME"" RAZQRAIsff          Attn","FP,FN",FAIL_MODEL
train.7bb9fe95-f25e-40b0-890c-3f9528d0499f.html,invoice_number,13-01007,,FN,FAIL_MODEL
train.7bb9fe95-f25e-40b0-890c-3f9528d0499f.html,invoice_date,03/01/2013,3/1/13,"FP,FN",FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,product,Mobifo Card Reader For iPhone & iPad,Card Reader For iPhone & iPad,"FP,FN",FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,product,"_ , . includes card readcr, receipt phnter. iPad Complete Kit POS , .stand, & cash drawer","_ , . includes card readcr, receipt phnter. iPad     Complete Kit POS , .     stand, & cash drawer","FP,FN",FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,quantity,,SU8,FP,FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,total_amount,776.31,776.31,TP,EXTRACT_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,price,19.00,19.00,TP,EXTRACT_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,price,649.00,649.00,TP,EXTRACT_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,supplier_name,Skeie Hardware Store,,FN,FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,invoice_number,0047,,FN,FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,email,poshardware@Skeie.com,customer@mycmail.com,"FP,FN",FAIL_MODEL
train.8a17ce28-e4c1-4423-b647-968628636241.html,invoice_date,01/13/2015,January 13.2015,"FP,FN",FAIL_MODEL
train.9da25f54-c87b-46f4-82a1-b4a2db30abe8.html,product,Product narro,Product narro,TP,EXTRACT_MODEL
train.9da25f54-c87b-46f4-82a1-b4a2db30abe8.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.9da25f54-c87b-46f4-82a1-b4a2db30abe8.html,total_amount,0.00,,FN,FAIL_MODEL
train.9da25f54-c87b-46f4-82a1-b4a2db30abe8.html,price,0.00,SO DO,"FP,FN",FAIL_MODEL
train.9da25f54-c87b-46f4-82a1-b4a2db30abe8.html,supplier_name,Johndoe,,FN,FAIL_MODEL
train.9da25f54-c87b-46f4-82a1-b4a2db30abe8.html,invoice_number,0000,,FN,FAIL_MODEL
train.9da25f54-c87b-46f4-82a1-b4a2db30abe8.html,invoice_date,03/03/2015,,FN,FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,product,LG 18.5,PS.V860.05,"FP,FN",FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,product,PDC-E53O0 -,,FN,FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,product,2.6GHz/ 1GB/320GB/ SM P- DVD/FDO/VB,,FN,FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,product,HP LaserJet 5200,,FN,FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,quantity,4.00,4.00,TP,EXTRACT_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,quantity,6.00,6.00,TP,EXTRACT_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,quantity,1.00,1.00,TP,EXTRACT_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,quantity,10.00,,FN,FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,total_amount,9933.00,"9,933.00","FP,FN",FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,price,580.00,580.00,TP,EXTRACT_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,price,1100.00,100.00,"FP,FN",FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,price,230.00,230.00,TP,EXTRACT_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,price,645.00,645.00,TP,EXTRACT_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,supplier_name,Xin Cube Inc,,FN,FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,invoice_number,INV10100005,INV10100005,TP,EXTRACT_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,email,admins@incube.com,,FN,FAIL_MODEL
train.b74ec8ad-ee3c-4e88-8f49-733765ebab19.html,invoice_date,10/19/2010,19-0ct-2010,"FP,FN",FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,product,One line product description,Very long product description that occupies more,"FP,FN",FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,product,Very long product description that occupies more than 1 line - in fact. it occupies 2 lines,line - in fact. it occupies 2 lines,"FP,FN",FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,product,,than     1,FP,FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,total_amount,1140.87,,FN,FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,price,420.00,420 00,"FP,FN",FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,price,199.99,199.99,TP,EXTRACT_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,supplier_name,Bank of Montreal,Bank of Montreal,TP,EXTRACT_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,invoice_number,INVI048,,FN,FAIL_MODEL
train.baaed2d8-76d4-434d-b44b-32c393feab1d.html,invoice_date,08/20/2006,August 20.,"FP,FN",FAIL_MODEL
train.cb6090c9-5241-4b4b-8f73-5dd8bae6a176.html,quantity,,10,FP,FAIL_MODEL
train.cb6090c9-5241-4b4b-8f73-5dd8bae6a176.html,total_amount,630.00,630.00,TP,EXTRACT_MODEL
train.cb6090c9-5241-4b4b-8f73-5dd8bae6a176.html,supplier_name,Ioew Web Design,Ioew Web Design,TP,EXTRACT_MODEL
train.cb6090c9-5241-4b4b-8f73-5dd8bae6a176.html,invoice_number,983211,983211,TP,EXTRACT_MODEL
train.cb6090c9-5241-4b4b-8f73-5dd8bae6a176.html,invoice_date,10/04/2014,04.10.14,"FP,FN",FAIL_MODEL
